make,vehicleModel,manufacturedYear,registeredYear,mileage,previousOwners,exteriorColor,fuelType,condition,transmission,bodyType,engineCapacity,value,normalized_value,normalized_engineCapacity,normalized_mileage,normalized_manufacturedYear,normalized_registeredYear
toyota,belta,2008,2011,145000,3,silver,petrol,pre-owned,automatic,sedan,1300,6075000,0.0536527927097732,0.154228855721393,0.35326643456891255,0.6923076923076863,0.7179487179487154
toyota,belta,2008,2010,110000,2,white,petrol,pre-owned,automatic,sedan,1300,6150000,0.05442072390313828,0.154228855721393,0.26366987507679707,0.6923076923076863,0.6923076923076934
toyota,belta,2010,2011,171300,3,blue,petrol,pre-owned,automatic,sedan,1300,6495000,0.057953207392617626,0.154228855721393,0.4205918492729879,0.7435897435897445,0.7179487179487154
toyota,belta,2008,2010,120000,2,silver,petrol,pre-owned,automatic,sedan,1300,6550000,0.05851635693441867,0.154228855721393,0.2892688920745443,0.6923076923076863,0.6923076923076934
toyota,belta,2007,2009,115000,2,silver,petrol,pre-owned,automatic,sedan,990,2600000,0.018071980750524755,0.0,0.2764693835756707,0.6666666666666643,0.6666666666666643
toyota,belta,2010,2011,124000,2,green,petrol,pre-owned,automatic,sedan,1300,6975000,0.0628679670301541,0.154228855721393,0.2995084988736432,0.7435897435897445,0.7179487179487154
toyota,belta,2010,2012,168000,2,white,petrol,pre-owned,automatic,sedan,1300,6275000,0.05570060922541341,0.154228855721393,0.4121441736637313,0.7435897435897445,0.7435897435897445
toyota,belta,2008,2010,180000,2,white,petrol,pre-owned,automatic,sedan,1300,6450000,0.057492448676598584,0.154228855721393,0.4428629940610281,0.6923076923076863,0.6923076923076934
toyota,belta,2008,2012,121000,2,gray,petrol,pre-owned,automatic,sedan,1300,6300000,0.055956586289868424,0.154228855721393,0.2918287937743191,0.6923076923076863,0.7435897435897445
toyota,belta,2010,2012,139000,3,blue,petrol,pre-owned,automatic,sedan,1000,6390000,0.05687810372190652,0.00497512437810943,0.3379070243702642,0.7435897435897445,0.7435897435897445
toyota,belta,2008,2010,145000,3,blue,petrol,pre-owned,automatic,sedan,1000,5775000,0.05058106793631291,0.00497512437810943,0.35326643456891255,0.6923076923076863,0.6923076923076934
toyota,belta,2010,2012,150000,3,silver,petrol,pre-owned,automatic,sedan,1300,6450000,0.057492448676598584,0.154228855721393,0.36606594306778617,0.7435897435897445,0.7435897435897445
toyota,belta,2009,2011,159000,3,blue,petrol,pre-owned,automatic,sedan,1300,6370000,0.056673322070342494,0.154228855721393,0.38910505836575876,0.7179487179487154,0.7179487179487154
toyota,belta,2009,2010,120000,1,blue,petrol,pre-owned,automatic,sedan,1000,6375000,0.0567245174832335,0.00497512437810943,0.2892688920745443,0.7179487179487154,0.6923076923076934
toyota,belta,2009,2011,70500,1,silver,petrol,pre-owned,automatic,sedan,1000,6450000,0.057492448676598584,0.00497512437810943,0.16255375793569526,0.7179487179487154,0.7179487179487154
toyota,yaris,2007,2007,135000,2,black,petrol,pre-owned,automatic,sedan,1300,5975000,0.05262888445195311,0.154228855721393,0.32766741757116524,0.6666666666666643,0.6153846153846132
toyota,yaris,2020,2020,17500,2,red,petrol,pre-owned,automatic,hatchback,1000,11200000,0.1061280909230533,0.00497512437810943,0.026878967847634654,1.0,0.9487179487179489
toyota,yaris,2011,2012,121000,2,green,petrol,pre-owned,automatic,sedan,1300,6775000,0.06082015051451391,0.154228855721393,0.2918287937743191,0.7692307692307665,0.7435897435897445
toyota,yaris,2019,2019,73988,2,black,petrol,pre-owned,automatic,sedan,1200,13950000,0.134285568013106,0.10447761194029848,0.17148269506450953,0.9743589743589709,0.9230769230769198
toyota,yaris,2014,2014,92000,1,white,petrol,pre-owned,automatic,sedan,1300,8975000,0.08334613218655608,0.154228855721393,0.21759164448085194,0.8461538461538467,0.7948717948717956
toyota,yaris,2011,2012,200000,3,white,petrol,pre-owned,automatic,sedan,1300,6250000,0.05544463216095838,0.154228855721393,0.49406102805652263,0.7692307692307665,0.7435897435897445
toyota,yaris,2008,2009,151000,1,silver,petrol,pre-owned,automatic,sedan,1300,5890000,0.05175856243280602,0.154228855721393,0.36862584476756094,0.6923076923076863,0.6666666666666643
toyota,yaris,2008,2009,130000,2,white,petrol,pre-owned,automatic,sedan,1300,5600000,0.048789228485127734,0.154228855721393,0.3148679090722916,0.6923076923076863,0.6666666666666643
toyota,yaris,2010,2011,80000,1,white,petrol,pre-owned,automatic,hatchback,1300,6500000,0.05800440280550863,0.154228855721393,0.18687282408355518,0.7435897435897445,0.7179487179487154
toyota,yaris,2010,2012,65000,1,silver,petrol,pre-owned,automatic,hatchback,1300,6950000,0.06261198996569907,0.154228855721393,0.14847429858693426,0.7435897435897445,0.7435897435897445
toyota,allion,2008,2011,140000,2,black,petrol,pre-owned,automatic,sedan,1500,8175000,0.07515486612399529,0.25373134328358204,0.3404669260700389,0.6923076923076863,0.7179487179487154
toyota,allion,2011,2013,157200,1,white,petrol,pre-owned,automatic,sedan,1500,10700000,0.1010085496339528,0.25373134328358204,0.38449723530616425,0.7692307692307665,0.7692307692307665
toyota,allion,2011,2011,170000,1,red,petrol,pre-owned,automatic,sedan,1500,10150000,0.09537705421594225,0.25373134328358204,0.4172639770632808,0.7692307692307665,0.7179487179487154
toyota,allion,2007,2010,135945,3,maroon,petrol,pre-owned,automatic,sedan,1500,8150000,0.07489888905954027,0.25373134328358204,0.33008652467745236,0.6666666666666643,0.6923076923076934
toyota,allion,2010,2011,157000,3,black,petrol,pre-owned,automatic,sedan,1500,8975000,0.08334613218655608,0.25373134328358204,0.3839852549662093,0.7435897435897445,0.7179487179487154
toyota,allion,2008,2011,105000,2,white,petrol,pre-owned,automatic,sedan,1500,8550000,0.07899452209082067,0.25373134328358204,0.2508703665779234,0.6923076923076863,0.7179487179487154
toyota,allion,2007,2008,142000,2,silver,petrol,pre-owned,automatic,sedan,1500,8150000,0.07489888905954027,0.25373134328358204,0.34558672946958835,0.6666666666666643,0.6410256410256352
toyota,allion,2016,2017,100000,2,white,petrol,pre-owned,automatic,sedan,1500,15500000,0.15015614600931756,0.25373134328358204,0.23807085807904976,0.8974358974358978,0.8717948717948687
toyota,allion,2013,2014,150000,2,white,petrol,pre-owned,automatic,sedan,1500,11200000,0.1061280909230533,0.25373134328358204,0.36606594306778617,0.8205128205128176,0.7948717948717956
toyota,allion,2010,2011,98000,1,brown,petrol,pre-owned,automatic,sedan,1500,9990000,0.0937388010034301,0.25373134328358204,0.23295105467950028,0.7435897435897445,0.7179487179487154
toyota,allion,2010,2012,125000,2,white,petrol,pre-owned,automatic,sedan,1500,10350000,0.09742487073158244,0.25373134328358204,0.302068400573418,0.7435897435897445,0.7435897435897445
toyota,allion,2008,2010,77600,1,blue,petrol,pre-owned,automatic,sedan,1500,8790000,0.0814519019095889,0.25373134328358204,0.18072906000409583,0.6923076923076863,0.6923076923076934
toyota,allion,2006,2008,151000,3,silver,petrol,pre-owned,automatic,sedan,1500,7325000,0.06645164593252445,0.25373134328358204,0.36862584476756094,0.6410256410256352,0.6410256410256352
toyota,allion,2006,2008,173000,3,blue,petrol,pre-owned,automatic,sedan,1500,6950000,0.06261198996569907,0.25373134328358204,0.424943682162605,0.6410256410256352,0.6410256410256352
toyota,allion,2013,2014,84000,2,white,petrol,pre-owned,automatic,sedan,1500,11200000,0.1061280909230533,0.25373134328358204,0.1971124308826541,0.8205128205128176,0.7948717948717956
toyota,allion,2003,2005,168000,2,silver,petrol,pre-owned,automatic,sedan,1500,6450000,0.057492448676598584,0.25373134328358204,0.4121441736637313,0.5641025641025621,0.5641025641025621
toyota,allion,2007,2010,112000,3,white,petrol,pre-owned,automatic,sedan,1500,8390000,0.0773562688783085,0.25373134328358204,0.2687896784763465,0.6666666666666643,0.6923076923076934
toyota,allion,2010,2013,150000,3,white,petrol,pre-owned,automatic,sedan,1500,9850000,0.09230532944248196,0.25373134328358204,0.36606594306778617,0.7435897435897445,0.7692307692307665
toyota,allion,2007,2007,132000,2,blue,petrol,pre-owned,automatic,sedan,1500,8395000,0.0774074642911995,0.25373134328358204,0.3199877124718411,0.6666666666666643,0.6153846153846132
toyota,allion,2008,2010,160000,3,silver,petrol,pre-owned,automatic,sedan,1500,8575000,0.07925049915527568,0.25373134328358204,0.3916649600655335,0.6923076923076863,0.6923076923076934
toyota,allion,2011,2011,121000,2,maroon,petrol,pre-owned,automatic,sedan,1500,11500000,0.10919981569651359,0.25373134328358204,0.2918287937743191,0.7692307692307665,0.7179487179487154
toyota,allion,2010,2012,210000,3,black,petrol,pre-owned,automatic,sedan,1500,9475000,0.08846567347565658,0.25373134328358204,0.5196600450542699,0.7435897435897445,0.7435897435897445
toyota,allion,2002,2004,160000,3,silver,petrol,pre-owned,automatic,sedan,1500,6165000,0.0545743101418113,0.25373134328358204,0.3916649600655335,0.538461538461533,0.538461538461533
toyota,allion,2011,2011,106000,2,maroon,petrol,pre-owned,automatic,sedan,1500,10600000,0.0999846413761327,0.25373134328358204,0.25343026827769816,0.7692307692307665,0.7179487179487154
toyota,allion,2016,2018,95000,1,white,petrol,pre-owned,automatic,sedan,1500,15675000,0.15194798546050273,0.25373134328358204,0.2252713495801761,0.8974358974358978,0.8974358974358978
toyota,allion,2010,2010,150000,2,brown,petrol,pre-owned,automatic,sedan,1500,9850000,0.09230532944248196,0.25373134328358204,0.36606594306778617,0.7435897435897445,0.6923076923076934
toyota,allion,2011,2013,149000,2,maroon,petrol,pre-owned,automatic,sedan,1500,10300000,0.0969129166026724,0.25373134328358204,0.36350604136801146,0.7692307692307665,0.7692307692307665
toyota,allion,2013,2015,211000,3,red,petrol,pre-owned,automatic,sedan,1500,11850000,0.11278349459888394,0.25373134328358204,0.5222199467540446,0.8205128205128176,0.8205128205128176
toyota,allion,2010,2012,189000,2,black,petrol,pre-owned,automatic,sedan,1500,9450000,0.08820969641120156,0.25373134328358204,0.4659021093590006,0.7435897435897445,0.7435897435897445
toyota,allion,2016,2018,47000,1,white,petrol,pre-owned,automatic,sedan,1500,15850000,0.1537398249116879,0.25373134328358204,0.10239606799098916,0.8974358974358978,0.8974358974358978
toyota,allion,2012,2013,130000,2,white,petrol,pre-owned,automatic,sedan,1500,10650000,0.10049659550504275,0.25373134328358204,0.3148679090722916,0.7948717948717956,0.7692307692307665
toyota,allion,2007,2010,164000,2,black,petrol,pre-owned,automatic,sedan,1800,8125000,0.07464291199508524,0.4029850746268656,0.4019045668646324,0.6666666666666643,0.6923076923076934
toyota,allion,2013,2013,83000,1,black,petrol,pre-owned,automatic,sedan,1500,13000000,0.12455843956381508,0.25373134328358204,0.19455252918287938,0.8205128205128176,0.7692307692307665
toyota,allion,2004,2006,167500,2,silver,petrol,pre-owned,automatic,sedan,1500,6590000,0.05892592023754671,0.25373134328358204,0.41086422281384394,0.5897435897435841,0.5897435897435841
toyota,allion,2003,2005,168000,2,silver,petrol,pre-owned,automatic,sedan,1500,5800000,0.05083704500076793,0.25373134328358204,0.4121441736637313,0.5641025641025621,0.5641025641025621
toyota,allion,2013,2014,157000,2,white,petrol,pre-owned,automatic,sedan,1500,11650000,0.11073567808324374,0.25373134328358204,0.3839852549662093,0.8205128205128176,0.7948717948717956
toyota,allion,2007,2012,142000,2,white,petrol,pre-owned,automatic,sedan,1500,9150000,0.08513797163774126,0.25373134328358204,0.34558672946958835,0.6666666666666643,0.7435897435897445
toyota,allion,2008,2011,82000,1,white,petrol,pre-owned,automatic,sedan,1500,10005000,0.09389238724210311,0.25373134328358204,0.19199262748310464,0.6923076923076863,0.7179487179487154
toyota,allion,2016,2017,77400,1,brown,petrol,pre-owned,automatic,sedan,1500,15200000,0.14708442123585724,0.25373134328358204,0.18021707966414088,0.8974358974358978,0.8717948717948687
toyota,allion,2007,2011,150000,2,blue,petrol,pre-owned,automatic,sedan,1500,8450000,0.07797061383300057,0.25373134328358204,0.36606594306778617,0.6666666666666643,0.7179487179487154
toyota,allion,2006,2008,220000,3,white,petrol,pre-owned,automatic,sedan,1500,8250000,0.07592279731736036,0.25373134328358204,0.5452590620520172,0.6410256410256352,0.6410256410256352
toyota,allion,2012,2015,188500,3,brown,petrol,pre-owned,automatic,sedan,1500,9550000,0.08923360466902165,0.25373134328358204,0.46462215850911326,0.7948717948717956,0.8205128205128176
toyota,allion,2007,2010,129000,2,black,petrol,pre-owned,automatic,sedan,1500,8750000,0.08104233860646086,0.25373134328358204,0.3123080073725169,0.6666666666666643,0.6923076923076934
toyota,allion,2016,2018,32000,1,black,petrol,pre-owned,automatic,sedan,1500,16600000,0.16141913684533865,0.25373134328358204,0.06399754249436823,0.8974358974358978,0.8974358974358978
toyota,allion,2010,2013,128477,2,black,petrol,pre-owned,automatic,sedan,1500,11700000,0.1112476322121538,0.25373134328358204,0.3109691787835347,0.7435897435897445,0.7692307692307665
toyota,allion,2007,2011,178000,2,silver,petrol,pre-owned,automatic,sedan,1500,8400000,0.07745865970409052,0.25373134328358204,0.4377431906614786,0.6666666666666643,0.7179487179487154
toyota,allion,2002,2005,160000,2,black,petrol,pre-owned,automatic,sedan,1800,5475000,0.04750934316285261,0.4029850746268656,0.3916649600655335,0.538461538461533,0.5641025641025621
toyota,allion,2010,2011,130000,2,brown,petrol,pre-owned,automatic,sedan,1500,9850000,0.09230532944248196,0.25373134328358204,0.3148679090722916,0.7435897435897445,0.7179487179487154
toyota,allion,2011,2013,149000,2,brown,petrol,pre-owned,automatic,sedan,1500,10300000,0.0969129166026724,0.25373134328358204,0.36350604136801146,0.7692307692307665,0.7692307692307665
toyota,allion,2013,2015,211000,3,maroon,petrol,pre-owned,automatic,sedan,1500,11850000,0.11278349459888394,0.25373134328358204,0.5222199467540446,0.8205128205128176,0.8205128205128176
toyota,allion,2010,2012,189000,2,black,petrol,pre-owned,automatic,sedan,1500,9450000,0.08820969641120156,0.25373134328358204,0.4659021093590006,0.7435897435897445,0.7435897435897445
toyota,allion,2016,2018,47000,1,white,petrol,pre-owned,automatic,sedan,1500,15850000,0.1537398249116879,0.25373134328358204,0.10239606799098916,0.8974358974358978,0.8974358974358978
toyota,allion,2012,2015,130000,2,white,petrol,pre-owned,automatic,sedan,1500,10650000,0.10049659550504275,0.25373134328358204,0.3148679090722916,0.7948717948717956,0.8205128205128176
toyota,allion,2007,2010,164000,3,black,petrol,pre-owned,automatic,sedan,1800,8125000,0.07464291199508524,0.4029850746268656,0.4019045668646324,0.6666666666666643,0.6923076923076934
toyota,allion,2013,2015,83000,1,maroon,petrol,pre-owned,automatic,sedan,1500,13000000,0.12455843956381508,0.25373134328358204,0.19455252918287938,0.8205128205128176,0.8205128205128176
toyota,allion,2004,2006,167500,4,silver,petrol,pre-owned,automatic,sedan,1500,6590000,0.05892592023754671,0.25373134328358204,0.41086422281384394,0.5897435897435841,0.5897435897435841
toyota,allion,2003,2003,168000,2,silver,petrol,pre-owned,automatic,sedan,1500,5800000,0.05083704500076793,0.25373134328358204,0.4121441736637313,0.5641025641025621,0.512820512820511
toyota,allion,2013,2015,157000,3,white,petrol,pre-owned,automatic,sedan,1500,11650000,0.11073567808324374,0.25373134328358204,0.3839852549662093,0.8205128205128176,0.8205128205128176
toyota,allion,2007,2012,142000,1,white,petrol,pre-owned,automatic,sedan,1500,9150000,0.08513797163774126,0.25373134328358204,0.34558672946958835,0.6666666666666643,0.7435897435897445
toyota,allion,2008,2011,82000,1,white,petrol,pre-owned,automatic,sedan,1500,10005000,0.09389238724210311,0.25373134328358204,0.19199262748310464,0.6923076923076863,0.7179487179487154
toyota,allion,2016,2017,77400,1,brown,petrol,pre-owned,automatic,sedan,1500,15200000,0.14708442123585724,0.25373134328358204,0.18021707966414088,0.8974358974358978,0.8717948717948687
toyota,allion,2007,2011,150000,1,blue,petrol,pre-owned,automatic,sedan,1500,8450000,0.07797061383300057,0.25373134328358204,0.36606594306778617,0.6666666666666643,0.7179487179487154
toyota,allion,2006,2008,220000,4,white,petrol,pre-owned,automatic,sedan,1500,8250000,0.07592279731736036,0.25373134328358204,0.5452590620520172,0.6410256410256352,0.6410256410256352
toyota,allion,2012,2014,188500,2,black,petrol,pre-owned,automatic,sedan,1500,9550000,0.08923360466902165,0.25373134328358204,0.46462215850911326,0.7948717948717956,0.7948717948717956
toyota,allion,2007,2010,129000,3,black,petrol,pre-owned,automatic,sedan,1500,8750000,0.08104233860646086,0.25373134328358204,0.3123080073725169,0.6666666666666643,0.6923076923076934
toyota,allion,2016,2018,32000,1,blue,petrol,pre-owned,automatic,sedan,1500,16600000,0.16141913684533865,0.25373134328358204,0.06399754249436823,0.8974358974358978,0.8974358974358978
toyota,allion,2010,2011,128477,2,brown,petrol,pre-owned,automatic,sedan,1500,11700000,0.1112476322121538,0.25373134328358204,0.3109691787835347,0.7435897435897445,0.7179487179487154
toyota,allion,2007,2011,178000,3,silver,petrol,pre-owned,automatic,sedan,1500,8400000,0.07745865970409052,0.25373134328358204,0.4377431906614786,0.6666666666666643,0.7179487179487154
toyota,allion,2002,2004,160000,2,gray,petrol,pre-owned,automatic,sedan,1800,5475000,0.04750934316285261,0.4029850746268656,0.3916649600655335,0.538461538461533,0.538461538461533
toyota,allion,2010,2011,130000,2,maroon,petrol,pre-owned,automatic,sedan,1500,9850000,0.09230532944248196,0.25373134328358204,0.3148679090722916,0.7435897435897445,0.7179487179487154
toyota,allion,2006,2008,216000,4,blue,petrol,pre-owned,automatic,sedan,1500,7400000,0.06721957712588952,0.25373134328358204,0.5350194552529183,0.6410256410256352,0.6410256410256352
toyota,allion,2008,2010,176283,3,gray,petrol,pre-owned,automatic,sedan,1500,8450000,0.07797061383300057,0.25373134328358204,0.4333478394429654,0.6923076923076863,0.6923076923076934
toyota,allion,2009,2011,150000,3,white,petrol,pre-owned,automatic,sedan,1500,8890000,0.082475810167409,0.25373134328358204,0.36606594306778617,0.7179487179487154,0.7179487179487154
toyota,allion,2013,2015,76000,1,maroon,petrol,pre-owned,automatic,sedan,1500,11700000,0.1112476322121538,0.25373134328358204,0.17663321728445627,0.8205128205128176,0.8205128205128176
toyota,allion,2007,2009,145000,2,white,petrol,pre-owned,automatic,sedan,1500,8300000,0.07643475144627042,0.25373134328358204,0.35326643456891255,0.6666666666666643,0.6666666666666643
toyota,hilux,2008,2008,163000,3,black,diesel,pre-owned,manual,suv,2500,6190000,0.054830287206266315,0.7512437810945273,0.39934466516485767,0.6923076923076863,0.6410256410256352
toyota,hilux,2017,2018,84000,2,red,diesel,pre-owned,automatic,suv,3000,28500000,0.28326421952593045,0.9999999999999999,0.1971124308826541,0.9230769230769198,0.8974358974358978
toyota,hilux,2012,2015,162000,3,white,diesel,pre-owned,automatic,hatchback,3000,14250000,0.1373572927865663,0.9999999999999999,0.39678476346508296,0.7948717948717956,0.8205128205128176
toyota,hilux,1996,2000,270000,4,white,diesel,pre-owned,manual,suv,2500,3590000,0.02820867250294374,0.7512437810945273,0.6732541470407536,0.3846153846153797,0.4358974358974308
toyota,hilux,1991,1995,300000,4,red,diesel,pre-owned,manual,suv,2800,4750000,0.04008600829365689,0.9004975124378108,0.7500511980339954,0.2564102564102555,0.3076923076923066
toyota,hilux,2018,2018,51000,2,black,diesel,pre-owned,automatic,suv,2800,28800000,0.28633594429939074,0.9004975124378108,0.11263567479008807,0.9487179487179489,0.8974358974358978
toyota,hilux,2005,2009,183000,3,silver,diesel,pre-owned,manual,suv,3000,5200000,0.04469359545384734,0.9999999999999999,0.4505426991603522,0.6153846153846132,0.6666666666666643
toyota,hilux,2012,2018,182000,3,black,diesel,pre-owned,automatic,suv,3000,13500000,0.12967798085291557,0.9999999999999999,0.4479827974605775,0.7948717948717956,0.8974358974358978
toyota,hilux,2002,2003,98900,2,white,diesel,pre-owned,manual,suv,2500,3290000,0.02513694772948344,0.7512437810945273,0.23525496620929753,0.538461538461533,0.512820512820511
toyota,hilux,2007,2012,132800,3,black,diesel,pre-owned,automatic,suv,3000,10975000,0.10382429734295807,0.9999999999999999,0.32203563383166084,0.6666666666666643,0.7435897435897445
toyota,hilux,2012,2014,152000,2,white,diesel,pre-owned,automatic,suv,3000,16550000,0.1609071827164286,0.9999999999999999,0.37118574646733565,0.7948717948717956,0.7948717948717956
toyota,hilux,2007,2010,198000,3,black,diesel,pre-owned,automatic,suv,3000,11800000,0.1122715404699739,0.9999999999999999,0.4889412246569732,0.6666666666666643,0.6923076923076934
toyota,hilux,2019,2021,35000,1,black,diesel,pre-owned,automatic,suv,2800,28990000,0.28828136998924897,0.9004975124378108,0.0716772475936924,0.9743589743589709,0.9743589743589709
toyota,hilux,2017,2017,85000,1,white,diesel,pre-owned,automatic,suv,2800,25750000,0.2551067424358777,0.9004975124378108,0.19967233258242884,0.9230769230769198,0.8717948717948687
toyota,hilux,1985,1987,336805,4,gray,diesel,pre-owned,automatic,hatchback,2200,1675000,0.008600829365688832,0.6019900497512437,0.8442683800942044,0.1025641025641022,0.1025641025641022
toyota,hilux,2010,2011,96000,2,white,diesel,pre-owned,manual,suv,3000,11500000,0.10919981569651359,0.9999999999999999,0.22783125127995085,0.7435897435897445,0.7179487179487154
toyota,hilux,2008,2012,145000,3,black,diesel,pre-owned,manual,suv,3000,9000000,0.08360210925101111,0.9999999999999999,0.35326643456891255,0.6923076923076863,0.7435897435897445
toyota,hilux,1998,2000,190000,3,gray,diesel,pre-owned,manual,suv,2500,3500000,0.02728715507090565,0.7512437810945273,0.46846201105877533,0.4358974358974308,0.4358974358974308
toyota,hilux,2007,2012,295000,3,black,diesel,pre-owned,manual,suv,3000,9450000,0.08820969641120156,0.9999999999999999,0.7372516895351219,0.6666666666666643,0.7435897435897445
toyota,hilux,1994,1996,295000,4,black,diesel,pre-owned,manual,suv,2800,6550000,0.05851635693441867,0.9004975124378108,0.7372516895351219,0.3333333333333286,0.3333333333333286
toyota,hilux,2018,2019,92000,2,white,diesel,pre-owned,automatic,suv,2800,27500000,0.27302513694772945,0.9004975124378108,0.21759164448085194,0.9487179487179489,0.9230769230769198
toyota,hilux,2020,2020,47000,1,white,diesel,pre-owned,automatic,suv,2800,31700000,0.3160292837761736,0.9004975124378108,0.10239606799098916,1.0,0.9487179487179489
toyota,hilux,2017,2017,130000,2,white,diesel,pre-owned,automatic,suv,2800,22950000,0.22643731121691496,0.9004975124378108,0.3148679090722916,0.9230769230769198,0.8717948717948687
toyota,hilux,2017,2018,150000,1,silver,diesel,pre-owned,tiptronic,suv,2800,21800000,0.21466236625198382,0.9004975124378108,0.36606594306778617,0.9230769230769198,0.8974358974358978
toyota,hilux,2006,2008,210000,4,black,diesel,pre-owned,manual,suv,2500,8850000,0.08206624686428096,0.7512437810945273,0.5196600450542699,0.6410256410256352,0.6410256410256352
toyota,hilux,2018,2019,7000,1,black,diesel,pre-owned,manual,suv,2500,22500000,0.2218297240567245,0.7512437810945273,0.0,0.9487179487179489,0.9230769230769198
toyota,hilux,2009,2009,117000,2,black,diesel,pre-owned,manual,suv,2500,8400000,0.07745865970409052,0.7512437810945273,0.2815891869752202,0.7179487179487154,0.6666666666666643
toyota,hilux,2011,2012,169870,3,white,diesel,pre-owned,manual,suv,2500,8200000,0.07541084318845032,0.7512437810945273,0.41693118984231003,0.7692307692307665,0.7435897435897445
toyota,hilux,2020,2020,80000,1,black,diesel,pre-owned,manual,suv,2800,30000000,0.298622843393232,0.9004975124378108,0.18687282408355518,1.0,0.9487179487179489
toyota,hilux,2012,2014,235000,4,black,diesel,pre-owned,manual,suv,3000,13000000,0.12455843956381508,0.9999999999999999,0.5836575875486382,0.7948717948717956,0.7948717948717956
toyota,hilux,2018,2019,71000,2,white,diesel,pre-owned,automatic,suv,2800,26850000,0.26636973327189883,0.9004975124378108,0.16383370878558262,0.9487179487179489,0.9230769230769198
toyota,hilux,2007,2013,204000,3,white,diesel,pre-owned,manual,sedan,2500,9200000,0.08564992576665131,0.7512437810945273,0.5043006348556216,0.6666666666666643,0.7692307692307665
toyota,hilux,2008,2014,142000,2,black,diesel,pre-owned,automatic,suv,3000,14500000,0.13991706343111657,0.9999999999999999,0.34558672946958835,0.6923076923076863,0.7948717948717956
toyota,hilux,2010,2012,180000,2,white,diesel,pre-owned,manual,sedan,2500,11000000,0.10408027440741309,0.7512437810945273,0.4428629940610281,0.7435897435897445,0.7435897435897445
toyota,hilux,1993,1995,185000,2,black,diesel,pre-owned,manual,suv,2700,4575000,0.038294168842471714,0.8507462686567163,0.4556625025599017,0.3076923076923066,0.3076923076923066
toyota,hilux,2008,2010,168000,3,white,diesel,pre-owned,manual,suv,2500,13500000,0.12967798085291557,0.7512437810945273,0.4121441736637313,0.6923076923076863,0.6923076923076934
toyota,hilux,2018,2018,121000,2,red,diesel,pre-owned,automatic,suv,2800,26850000,0.26636973327189883,0.9004975124378108,0.2918287937743191,0.9487179487179489,0.8974358974358978
toyota,hilux,1996,1998,150000,2,gray,diesel,pre-owned,manual,suv,2800,5500000,0.04776532022730763,0.9004975124378108,0.36606594306778617,0.3846153846153797,0.3846153846153797
toyota,hilux,2017,2017,13500,1,black,diesel,pre-owned,automatic,suv,3000,24500000,0.24230788921312651,0.9999999999999999,0.016639361048535736,0.9230769230769198,0.8717948717948687
toyota,hilux,2016,2018,122000,2,black,diesel,pre-owned,manual,suv,2500,16250000,0.1578354579429683,0.7512437810945273,0.2943886954740938,0.8974358974358978,0.8974358974358978
toyota,hilux,2010,2011,167000,3,white,diesel,pre-owned,manual,suv,2500,12000000,0.11431935698561409,0.7512437810945273,0.4095842719639566,0.7435897435897445,0.7179487179487154
toyota,hilux,1992,1995,275000,4,red,diesel,pre-owned,manual,suv,3000,4750000,0.04008600829365689,0.9999999999999999,0.6860536555396273,0.2820512820512775,0.3076923076923066
toyota,hilux,2009,2010,342000,4,silver,diesel,pre-owned,manual,suv,2500,6500000,0.05800440280550863,0.7512437810945273,0.8575670694245341,0.7179487179487154,0.6923076923076934
toyota,hilux,2016,2017,170000,2,red,diesel,pre-owned,automatic,suv,3000,21000000,0.20647110018942302,0.9999999999999999,0.4172639770632808,0.8974358974358978,0.8717948717948687
toyota,hilux,2009,2011,142000,2,silver,diesel,pre-owned,manual,suv,2500,9450000,0.08820969641120156,0.7512437810945273,0.34558672946958835,0.7179487179487154,0.7179487179487154
toyota,hilux,2008,2011,180000,3,white,diesel,pre-owned,manual,suv,2800,7500000,0.06824348538370963,0.9004975124378108,0.4428629940610281,0.6923076923076863,0.7179487179487154
toyota,hilux,1986,1990,100000,1,black,diesel,pre-owned,manual,suv,2500,2275000,0.01474427891260943,0.7512437810945273,0.23807085807904976,0.1282051282051242,0.1794871794871753
toyota,hilux,2006,2012,280000,4,black,diesel,pre-owned,automatic,suv,3000,10800000,0.1020324578917729,0.9999999999999999,0.698853164038501,0.6410256410256352,0.7435897435897445
toyota,hilux,2018,2019,70000,1,black,diesel,pre-owned,manual,suv,2500,22500000,0.2218297240567245,0.7512437810945273,0.1612738070858079,0.9487179487179489,0.9230769230769198
toyota,hilux,1989,1991,35000,1,black,diesel,pre-owned,manual,suv,2800,3100000,0.023191522039625254,0.9004975124378108,0.0716772475936924,0.2051282051282044,0.2051282051282044
toyota,hilux,2010,2012,187000,3,red,diesel,pre-owned,manual,suv,2500,11250000,0.10664004505196334,0.7512437810945273,0.46078230595945113,0.7435897435897445,0.7435897435897445
toyota,hilux,2015,2015,157458,3,silver,diesel,pre-owned,manual,suv,2500,11550000,0.10971176982542365,0.7512437810945273,0.3851576899447061,0.8717948717948687,0.8205128205128176
toyota,hilux,2010,2012,193600,3,black,diesel,pre-owned,manual,suv,3000,7950000,0.07285107254390007,0.9999999999999999,0.47767765717796434,0.7435897435897445,0.7435897435897445
toyota,hilux,2011,2012,310000,4,white,diesel,pre-owned,manual,suv,2500,11850000,0.11278349459888394,0.7512437810945273,0.7756502150317428,0.7692307692307665,0.7435897435897445
